kepid,kepler_name,pl_name
8883593,Kepler-728 b,Kepler-728 b
9077124,Kepler-729 b,Kepler-729 b
9141746,Kepler-730 b,Kepler-730 b
9141746,Kepler-730 c,Kepler-730 c
9166862,Kepler-731 b,Kepler-731 b
9388479,Kepler-732 b,Kepler-732 b
9388479,Kepler-732 c,Kepler-732 c
9406990,Kepler-733 b,Kepler-733 b
9479273,Kepler-734 b,Kepler-734 b
9512687,Kepler-735 b,Kepler-735 b
9513865,Kepler-736 b,Kepler-736 b
9710326,Kepler-737 b,Kepler-737 b
9761882,Kepler-738 b,Kepler-738 b
9766437,Kepler-739 b,Kepler-739 b
6046540,Kepler-74 b,Kepler-74 b
9820483,Kepler-740 b,Kepler-740 b
9825625,Kepler-741 b,Kepler-741 b
9875711,Kepler-742 b,Kepler-742 b
7295235,Kepler-743 b,Kepler-743 b
10154388,Kepler-744 b,Kepler-744 b
1432789,Kepler-745 b,Kepler-745 b
1865042,Kepler-746 b,Kepler-746 b
5780460,Kepler-747 b,Kepler-747 b
1725016,Kepler-748 b,Kepler-748 b
8125580,Kepler-749 b,Kepler-749 b
757450,Kepler-75 b,Kepler-75 b
8158127,Kepler-750 b,Kepler-750 b
8158127,Kepler-750 c,Kepler-750 c
8174625,Kepler-751 b,Kepler-751 b
2716853,Kepler-752 b,Kepler-752 b
2715135,Kepler-753 b,Kepler-753 b
2584163,Kepler-754 b,Kepler-754 b
5809890,Kepler-755 b,Kepler-755 b
5809890,Kepler-755 c,Kepler-755 c
5956656,Kepler-756 b,Kepler-756 b
6060203,Kepler-757 b,Kepler-757 b
5880320,Kepler-758 b,Kepler-758 b
5880320,Kepler-758 c,Kepler-758 c
5880320,Kepler-758 d,Kepler-758 d
5880320,Kepler-758 e,Kepler-758 e
6037187,Kepler-759 b,Kepler-759 b
4570949,Kepler-76 b,Kepler-76 b
8222813,Kepler-760 b,Kepler-760 b
8222813,Kepler-760 c,Kepler-760 c
8229696,Kepler-761 b,Kepler-761 b
10272640,Kepler-762 b,Kepler-762 b
10141900,Kepler-763 b,Kepler-763 b
10141900,Kepler-763 c,Kepler-763 c
10141900,Kepler-763 d,Kepler-763 d
10157458,Kepler-764 b,Kepler-764 b
10122255,Kepler-765 b,Kepler-765 b
2721030,Kepler-766 b,Kepler-766 b
2853093,Kepler-767 b,Kepler-767 b
3245969,Kepler-768 b,Kepler-768 b
3240158,Kepler-769 b,Kepler-769 b
3240158,Kepler-769 c,Kepler-769 c
8359498,Kepler-77 b,Kepler-77 b
3218908,Kepler-770 b,Kepler-770 b
3218908,Kepler-770 c,Kepler-770 c
3218908,Kepler-770 d,Kepler-770 d
2837111,Kepler-771 b,Kepler-771 b
3116412,Kepler-772 b,Kepler-772 b
2849805,Kepler-773 b,Kepler-773 b
3114811,Kepler-774 b,Kepler-774 b
6362874,Kepler-775 b,Kepler-775 b
6272413,Kepler-776 b,Kepler-776 b
8346392,Kepler-777 b,Kepler-777 b
8288947,Kepler-778 b,Kepler-778 b
8351704,Kepler-779 b,Kepler-779 b
8435766,Kepler-78 b,Kepler-78 b
8278371,Kepler-780 b,Kepler-780 b
10330115,Kepler-781 b,Kepler-781 b
10528068,Kepler-782 b,Kepler-782 b
10337517,Kepler-783 b,Kepler-783 b
10337517,Kepler-783 c,Kepler-783 c
10350571,Kepler-784 b,Kepler-784 b
10350571,Kepler-784 c,Kepler-784 c
3749365,Kepler-785 b,Kepler-785 b
3859079,Kepler-786 b,Kepler-786 b
3444588,Kepler-787 b,Kepler-787 b
3438507,Kepler-788 b,Kepler-788 b
3869014,Kepler-789 b,Kepler-789 b
8394721,Kepler-79 b,Kepler-79 b
8394721,Kepler-79 c,Kepler-79 c
8394721,Kepler-79 d,Kepler-79 d
8394721,Kepler-79 e,Kepler-79 e
3732821,Kepler-790 b,Kepler-790 b
3962357,Kepler-791 b,Kepler-791 b
3749134,Kepler-792 b,Kepler-792 b
3660924,Kepler-793 b,Kepler-793 b
3839488,Kepler-794 b,Kepler-794 b
3442055,Kepler-795 b,Kepler-795 b
4043190,Kepler-796 b,Kepler-796 b
6383821,Kepler-797 b,Kepler-797 b
6693640,Kepler-798 b,Kepler-798 b
8678594,Kepler-799 b,Kepler-799 b
8678594,Kepler-799 c,Kepler-799 c
6922244,Kepler-8 b,Kepler-8 b
4852528,Kepler-80 b,Kepler-80 b
4852528,Kepler-80 c,Kepler-80 c
4852528,Kepler-80 d,Kepler-80 d
4852528,Kepler-80 e,Kepler-80 e
4852528,Kepler-80 f,Kepler-80 f
4852528,Kepler-80 g,Kepler-80 g
8612847,Kepler-800 b,Kepler-800 b
8547140,Kepler-801 b,Kepler-801 b
8806072,Kepler-802 b,Kepler-802 b
8583696,Kepler-803 b,Kepler-803 b
8628758,Kepler-804 b,Kepler-804 b
8628758,Kepler-804 c,Kepler-804 c
8822366,Kepler-805 b,Kepler-805 b
8700771,Kepler-806 b,Kepler-806 b
10975146,Kepler-808 b,Kepler-808 b
10724369,Kepler-809 b,Kepler-809 b
7287995,Kepler-81 b,Kepler-81 b
7287995,Kepler-81 c,Kepler-81 c
7287995,Kepler-81 d,Kepler-81 d
10744335,Kepler-810 b,Kepler-810 b
10586208,Kepler-811 b,Kepler-811 b
10854768,Kepler-812 b,Kepler-812 b
10964440,Kepler-813 b,Kepler-813 b
10963242,Kepler-814 b,Kepler-814 b
10585852,Kepler-815 b,Kepler-815 b
4164994,Kepler-816 b,Kepler-816 b
4076098,Kepler-817 b,Kepler-817 b
4282872,Kepler-818 b,Kepler-818 b
4072526,Kepler-819 b,Kepler-819 b
7366258,Kepler-82 b,Kepler-82 b
7366258,Kepler-82 c,Kepler-82 c
7366258,Kepler-82 d,Kepler-82 d
7366258,Kepler-82 e,Kepler-82 e
7366258,Kepler-82 f,Kepler-82 f
4155328,Kepler-820 b,Kepler-820 b
4243911,Kepler-821 b,Kepler-821 b
4466677,Kepler-822 b,Kepler-822 b
4135665,Kepler-823 b,Kepler-823 b
4650674,Kepler-824 b,Kepler-824 b
4275721,Kepler-825 b,Kepler-825 b
4275721,Kepler-825 c,Kepler-825 c
4136466,Kepler-826 b,Kepler-826 b
7211141,Kepler-827 b,Kepler-827 b
6934291,Kepler-828 b,Kepler-828 b
6924203,Kepler-829 b,Kepler-829 b
7870390,Kepler-83 b,Kepler-83 b
7870390,Kepler-83 c,Kepler-83 c
7870390,Kepler-83 d,Kepler-83 d
7211469,Kepler-830 b,Kepler-830 b
7211221,Kepler-831 b,Kepler-831 b
9034103,Kepler-832 b,Kepler-832 b
9214942,Kepler-833 b,Kepler-833 b
8874090,Kepler-834 b,Kepler-834 b
9264949,Kepler-835 b,Kepler-835 b
9271752,Kepler-836 b,Kepler-836 b
9391208,Kepler-837 b,Kepler-837 b
9391506,Kepler-838 b,Kepler-838 b
8950853,Kepler-839 b,Kepler-839 b
5301750,Kepler-84 b,Kepler-84 b
5301750,Kepler-84 c,Kepler-84 c
5301750,Kepler-84 d,Kepler-84 d
5301750,Kepler-84 e,Kepler-84 e
5301750,Kepler-84 f,Kepler-84 f
11177707,Kepler-841 b,Kepler-841 b
11611600,Kepler-842 b,Kepler-842 b
11254382,Kepler-843 b,Kepler-843 b
11129738,Kepler-844 b,Kepler-844 b
11401182,Kepler-845 b,Kepler-845 b
11288505,Kepler-846 b,Kepler-846 b
11493431,Kepler-847 b,Kepler-847 b
11193263,Kepler-848 b,Kepler-848 b
11027624,Kepler-849 b,Kepler-849 b
8950568,Kepler-85 b,Kepler-85 b
8950568,Kepler-85 c,Kepler-85 c
8950568,Kepler-85 d,Kepler-85 d
8950568,Kepler-85 e,Kepler-85 e
11032227,Kepler-850 b,Kepler-850 b
11356260,Kepler-851 b,Kepler-851 b
11043167,Kepler-852 b,Kepler-852 b
11336883,Kepler-853 b,Kepler-853 b
7832356,Kepler-855 b,Kepler-855 b
9643874,Kepler-856 b,Kepler-856 b
7761545,Kepler-857 b,Kepler-857 b
12403119,Kepler-858 b,Kepler-858 b
7512982,Kepler-859 b,Kepler-859 b
12735740,Kepler-86 b,PH2 b
9597806,Kepler-860 b,Kepler-860 b
9589323,Kepler-861 b,Kepler-861 b
9726659,Kepler-862 b,Kepler-862 b
7629518,Kepler-863 b,Kepler-863 b
9636135,Kepler-864 b,Kepler-864 b
9636135,Kepler-864 c,Kepler-864 c
7841925,Kepler-865 b,Kepler-865 b
7841925,Kepler-865 c,Kepler-865 c
7439316,Kepler-866 b,Kepler-866 b
12400538,Kepler-867 b,Kepler-867 b
9813499,Kepler-868 b,Kepler-868 b
12254792,Kepler-869 b,Kepler-869 b
10028792,Kepler-87 b,Kepler-87 b
10028792,Kepler-87 c,Kepler-87 c
12020218,Kepler-870 b,Kepler-870 b
7690844,Kepler-871 b,Kepler-871 b
7901948,Kepler-872 b,Kepler-872 b
12418724,Kepler-873 b,Kepler-873 b
7456001,Kepler-874 b,Kepler-874 b
7549209,Kepler-875 b,Kepler-875 b
7663405,Kepler-876 b,Kepler-876 b
9765975,Kepler-877 b,Kepler-877 b
9818462,Kepler-878 b,Kepler-878 b
12266636,Kepler-879 b,Kepler-879 b
12266636,Kepler-879 c,Kepler-879 c
5446285,Kepler-88 b,KOI-142 b
5446285,Kepler-88 c,KOI-142 c
5446285,Kepler-88 d,Kepler-88 d
7869917,Kepler-880 b,Kepler-880 b
7869917,Kepler-880 c,Kepler-880 c
9824805,Kepler-881 b,Kepler-881 b
7691260,Kepler-882 b,Kepler-882 b
11954842,Kepler-883 b,Kepler-883 b
11764462,Kepler-884 b,Kepler-884 b
11656246,Kepler-885 b,Kepler-885 b
7808587,Kepler-886 b,Kepler-886 b
4741126,Kepler-887 b,Kepler-887 b
4741126,Kepler-887 c,Kepler-887 c
11669125,Kepler-888 b,Kepler-888 b
12159249,Kepler-889 b,Kepler-889 b
6462863,Kepler-89 b,KOI-94 b
6462863,Kepler-89 c,KOI-94 c
6462863,Kepler-89 d,KOI-94 d
6462863,Kepler-89 e,KOI-94 e
7951018,Kepler-890 b,Kepler-890 b
5184584,Kepler-891 b,Kepler-891 b
8009350,Kepler-892 b,Kepler-892 b
8082001,Kepler-893 b,Kepler-893 b
10004519,Kepler-894 b,Kepler-894 b
12506770,Kepler-895 b,Kepler-895 b
7939330,Kepler-896 b,Kepler-896 b
7939330,Kepler-896 c,Kepler-896 c
12602568,Kepler-897 b,Kepler-897 b
9941066,Kepler-898 b,Kepler-898 b
5470739,Kepler-899 b,Kepler-899 b
3323887,Kepler-9 b,Kepler-9 b
3323887,Kepler-9 c,Kepler-9 c
3323887,Kepler-9 d,Kepler-9 d
11442793,Kepler-90 b,KOI-351 b
11442793,Kepler-90 c,KOI-351 c
11442793,Kepler-90 d,KOI-351 d
11442793,Kepler-90 e,KOI-351 e
11442793,Kepler-90 f,KOI-351 f
11442793,Kepler-90 g,KOI-351 g
11442793,Kepler-90 h,KOI-351 h
11442793,Kepler-90 i,Kepler-90 i
10022908,Kepler-900 b,Kepler-900 b
5617854,Kepler-901 b,Kepler-901 b
10006581,Kepler-902 b,Kepler-902 b
5438757,Kepler-903 b,Kepler-903 b
5438757,Kepler-903 c,Kepler-903 c
5177104,Kepler-904 b,Kepler-904 b
9886661,Kepler-905 b,Kepler-905 b
5009743,Kepler-906 b,Kepler-906 b
6268648,Kepler-907 b,Kepler-907 b
4278221,Kepler-908 b,Kepler-908 b
9015738,Kepler-909 b,Kepler-909 b
8219268,Kepler-91 b,Kepler-91 b
7215603,Kepler-910 b,Kepler-910 b
5561278,Kepler-911 b,Kepler-911 b
6387542,Kepler-912 b,Kepler-912 b
6543893,Kepler-913 b,Kepler-913 b
6543893,Kepler-913 c,Kepler-913 c
8685497,Kepler-914 b,Kepler-914 b
9277896,Kepler-915 b,Kepler-915 b
9401997,Kepler-916 b,Kepler-916 b
10686864,Kepler-917 b,Kepler-917 b
10879038,Kepler-918 b,Kepler-918 b
10990917,Kepler-919 b,Kepler-919 b
6196457,Kepler-92 b,Kepler-92 b
6196457,Kepler-92 c,Kepler-92 c
6196457,Kepler-92 d,Kepler-92 d
11337372,Kepler-920 b,Kepler-920 b
11337372,Kepler-920 c,Kepler-920 c
11337833,Kepler-921 b,Kepler-921 b
11547505,Kepler-922 b,Kepler-922 b
4932442,Kepler-923 b,Kepler-923 b
5183357,Kepler-924 b,Kepler-924 b
5269467,Kepler-925 b,Kepler-925 b
5526717,Kepler-926 b,Kepler-926 b
6034945,Kepler-927 b,Kepler-927 b
6198999,Kepler-928 b,Kepler-928 b
6310636,Kepler-929 b,Kepler-929 b
3544595,Kepler-93 b,Kepler-93 b
3544595,Kepler-93 c,Kepler-93 c
6803855,Kepler-930 b,Kepler-930 b
7220429,Kepler-931 b,Kepler-931 b
7626370,Kepler-932 b,Kepler-932 b
7815744,Kepler-933 b,Kepler-933 b
7955580,Kepler-934 b,Kepler-934 b
9838949,Kepler-935 b,Kepler-935 b
9895006,Kepler-936 b,Kepler-936 b
9896558,Kepler-937 b,Kepler-937 b
9896558,Kepler-937 c,Kepler-937 c
10019065,Kepler-938 b,Kepler-938 b
10080248,Kepler-939 b,Kepler-939 b
10318874,Kepler-94 b,Kepler-94 b
10318874,Kepler-94 c,Kepler-94 c
10213902,Kepler-940 b,Kepler-940 b
10214162,Kepler-941 b,Kepler-941 b
8242434,Kepler-942 b,Kepler-942 b
6185331,Kepler-943 b,Kepler-943 b
6869184,Kepler-944 b,Kepler-944 b
6604328,Kepler-945 b,Kepler-945 b
8197343,Kepler-946 b,Kepler-946 b
6786348,Kepler-947 b,Kepler-947 b
6209677,Kepler-948 b,Kepler-948 b
9729691,Kepler-949 b,Kepler-949 b
9729691,Kepler-949 c,Kepler-949 c
8349582,Kepler-95 b,Kepler-95 b
5864975,Kepler-950 b,Kepler-950 b
2975770,Kepler-951 b,Kepler-951 b
6504954,Kepler-952 b,Kepler-952 b
8552719,Kepler-953 b,Kepler-953 b
8552719,Kepler-953 c,Kepler-953 c
10676014,Kepler-954 b,Kepler-954 b
5088591,Kepler-955 b,Kepler-955 b
11298298,Kepler-956 b,Kepler-956 b
11187436,Kepler-957 b,Kepler-957 b
9455325,Kepler-958 b,Kepler-958 b
5621125,Kepler-959 b,Kepler-959 b
5383248,Kepler-96 b,Kepler-96 b
9872283,Kepler-960 b,Kepler-960 b
7870032,Kepler-961 b,Kepler-961 b
9597058,Kepler-962 b,Kepler-962 b
8832512,Kepler-963 b,Kepler-963 b
8832512,Kepler-963 c,Kepler-963 c
5375194,Kepler-964 b,Kepler-964 b
6468138,Kepler-965 b,Kepler-965 b
11875734,Kepler-966 b,Kepler-966 b
3326377,Kepler-967 b,Kepler-967 b
3326377,Kepler-967 c,Kepler-967 c
11853878,Kepler-968 b,Kepler-968 b
11853878,Kepler-968 c,Kepler-968 c
11853878,Kepler-968 d,KOI-1833 d
10657406,Kepler-969 b,Kepler-969 b
10657406,Kepler-969 c,Kepler-969 c
11075737,Kepler-97 b,Kepler-97 b
11075737,Kepler-97 c,Kepler-97 c
5526527,Kepler-970 b,Kepler-970 b
5856571,Kepler-971 b,Kepler-971 b
7765528,Kepler-972 b,Kepler-972 b
11760231,Kepler-973 b,Kepler-973 b
5080636,Kepler-974 b,Kepler-974 b
5080636,Kepler-974 c,KOI-1843.03
3338885,Kepler-975 b,Kepler-975 b
3338885,Kepler-975 c,Kepler-975 c
9886255,Kepler-976 b,Kepler-976 b
6776401,Kepler-977 b,Kepler-977 b
7430034,Kepler-978 b,Kepler-978 b
9735426,Kepler-979 b,Kepler-979 b
2692377,Kepler-98 b,Kepler-98 b
8826168,Kepler-980 b,Kepler-980 b
10464050,Kepler-981 b,Kepler-981 b
9763348,Kepler-982 b,Kepler-982 b
8804397,Kepler-983 b,Kepler-983 b
9662811,Kepler-984 b,Kepler-984 b
8160953,Kepler-985 b,Kepler-985 b
7286173,Kepler-986 b,Kepler-986 b
9520838,Kepler-987 b,Kepler-987 b
6773862,Kepler-988 b,Kepler-988 b
10187159,Kepler-989 b,Kepler-989 b
6063220,Kepler-99 b,Kepler-99 b
9967771,Kepler-990 b,Kepler-990 b
9967771,Kepler-990 c,Kepler-990 c
11622600,Kepler-991 b,Kepler-991 b
10454632,Kepler-992 b,Kepler-992 b
8367644,Kepler-993 b,Kepler-993 b
10332883,Kepler-994 b,Kepler-994 b
4035640,Kepler-995 b,Kepler-995 b
6205228,Kepler-996 b,Kepler-996 b
11758544,Kepler-997 b,Kepler-997 b
11413812,Kepler-998 b,Kepler-998 b
9549648,Kepler-999 b,Kepler-999 b
