kepid,kepoi_name,kepler_name,ra,dec,koi_kepmag,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_prad,koi_teq,koi_insol,koi_ror,koi_steff,koi_slogg,koi_srad,koi_smass,sky_coord.ra,sky_coord.dec
9072190,K01933.01,Kepler-1018 b,283.59668,45.407879,15.041,CONFIRMED,0.999,0,0,0,0,49.1011093,136.47265,6.341,845.6,39.7,0.52,3.28,498.0,14.57,0.027082,5393.0,4.299,1.11,0.895,283.59668,45.407879
10190777,K01937.01,Kepler-1019 b,283.71753,47.204449,13.59,CONFIRMED,0.972,0,0,0,0,1.411230023,132.641925,1.4325,388.2,89.3,0.851,1.71,1164.0,436.04,0.021233,4575.0,4.564,0.737,0.726,283.71753,47.204449
10187017,K00082.05,Kepler-102 b,281.48273,47.208031,11.492,CONFIRMED,1.0,0,0,0,0,5.28691996,135.85427,2.579,41.5,15.8,0.705,0.51,792.0,92.97,0.006312,4900.0,4.602,0.741,0.806,281.48273,47.208031
10187017,K00082.04,Kepler-102 c,281.48273,47.208031,11.492,CONFIRMED,1.0,0,0,0,0,7.07136119,139.98763,2.757,65.7,22.4,0.658,0.63,719.0,63.11,0.007798,4900.0,4.602,0.741,0.806,281.48273,47.208031
10187017,K00082.02,Kepler-102 d,281.48273,47.208031,11.492,CONFIRMED,1.0,0,0,0,0,10.31174786,134.07991,3.1818,275.9,81.7,0.747,1.34,634.0,38.13,0.016563,4900.0,4.602,0.741,0.806,281.48273,47.208031
10187017,K00082.01,Kepler-102 e,281.48273,47.208031,11.492,CONFIRMED,1.0,0,0,0,0,16.145671932,134.754877,3.7236,941.1,242.7,0.75,2.48,546.0,20.98,0.030636,4900.0,4.602,0.741,0.806,281.48273,47.208031
10187017,K00082.03,Kepler-102 f,281.48273,47.208031,11.492,CONFIRMED,1.0,0,0,0,0,27.4536146,145.02866,3.747,136.4,27.5,0.765,0.95,457.0,10.34,0.011753,4900.0,4.602,0.741,0.806,281.48273,47.208031
9651234,K01938.01,Kepler-1020 b,292.67255,46.377419,14.031,CONFIRMED,1.0,0,0,0,0,96.9151707,187.08955,6.065,862.8,53.4,0.541,2.37,325.0,2.64,0.027419,5162.0,4.559,0.791,0.826,292.67255,46.377419
7045496,K01939.01,Kepler-1021 b,295.2049,42.559681,15.164,CONFIRMED,1.0,0,0,0,0,13.47472742,133.48999,2.5995,729.6,25.3,0.025,1.96,634.0,38.21,0.02444,5395.0,4.615,0.734,0.821,295.2049,42.559681
10005788,K01940.01,Kepler-1022 b,289.35202,46.973728,15.389,CONFIRMED,1.0,0,0,0,0,10.99470891,137.35769,1.5929,884.7,32.7,0.265,1.71,512.0,16.24,0.026796,4302.0,4.661,0.586,0.573,289.35202,46.973728
11656918,K01945.01,Kepler-1023 b,289.02975,49.769711,14.52,CONFIRMED,0.992,0,0,0,0,62.1385979,161.14834,4.2938,886.3,36.1,0.699,5.14,524.0,17.88,0.029043,5123.0,3.992,1.621,0.941,289.02975,49.769711
3118797,K01950.01,Kepler-1024 b,291.95099,38.251701,15.983,CONFIRMED,0.894,0,0,0,0,66.4159789,188.13988,7.061,2053.2,33.6,0.371,3.44,376.0,4.71,0.041515,5383.0,4.603,0.759,0.851,291.95099,38.251701
8081187,K01951.01,Kepler-1025 b,284.51019,43.961658,13.573,CONFIRMED,0.999,0,0,0,0,37.3228722,152.83532,7.2146,307.5,42.6,0.608,35.34,1654.0,1769.88,0.016573,4907.0,2.41,19.53,3.573,284.51019,43.961658
4813563,K01959.01,Kepler-1026 b,283.60526,39.997978,14.254,CONFIRMED,1.0,0,0,0,0,36.5157639,151.28989,3.6577,861.3,34.7,0.787,2.55,425.0,7.71,0.029932,4847.0,4.54,0.781,0.772,283.60526,39.997978
7269493,K01961.01,Kepler-1027 b,287.57117,42.813919,12.852,CONFIRMED,1.0,0,0,0,0,1.907810683,131.63784,1.8707,120.5,40.9,0.41,0.91,1268.0,609.28,0.010107,5435.0,4.578,0.824,0.937,287.57117,42.813919
11657891,K01965.01,Kepler-1028 b,289.59308,49.781158,14.325,CONFIRMED,1.0,0,0,0,0,2.514628496,132.90904,1.6239,228.4,33.3,0.247,1.27,1217.0,517.89,0.013835,5662.0,4.56,0.84,0.937,289.59308,49.781158
6205897,K01967.01,Kepler-1029 b,292.13297,41.547539,14.31,CONFIRMED,1.0,0,0,0,0,4.417692516,133.96139,2.323,279.2,35.1,0.971,1.57,790.0,92.16,0.021644,4766.0,4.645,0.664,0.723,292.13297,41.547539
4914423,K00108.01,Kepler-103 b,288.98456,40.064529,12.287,CONFIRMED,1.0,0,0,0,0,15.96532718,142.178033,4.5837,482.2,144.2,0.674,3.33,872.0,136.42,0.021282,5880.0,4.154,1.433,1.068,288.98456,40.064529
4914423,K00108.02,Kepler-103 c,288.98456,40.064529,12.287,CONFIRMED,1.0,0,0,0,0,179.609803,295.330361,13.755,1273.0,184.6,0.711,5.47,389.0,5.41,0.034951,5880.0,4.154,1.433,1.068,288.98456,40.064529
9347009,K01971.01,Kepler-1030 b,293.68192,45.817558,15.719,CONFIRMED,1.0,0,0,0,0,19.32945602,133.26717,3.794,935.5,26.8,0.009,2.26,529.0,18.57,0.027084,5026.0,4.604,0.763,0.875,293.68192,45.817558
11253711,K01972.02,Kepler-1031 b,296.08975,48.955372,13.8,CONFIRMED,1.0,0,0,0,0,1.226223959,132.6827,2.1689,56.1,18.9,0.005,1.0,2024.0,3973.86,0.006849,5855.0,4.148,1.34,0.92,296.08975,48.955372
4917596,K01973.01,Kepler-1032 b,289.93085,40.097752,15.753,CONFIRMED,1.0,0,0,0,0,3.290114076,133.15709,1.5151,645.3,30.3,0.203,1.49,802.0,97.96,0.02297,4484.0,4.654,0.594,0.58,289.93085,40.097752
8543100,K01975.01,Kepler-1033 b,283.84515,44.609089,15.986,CONFIRMED,0.998,0,0,0,0,7.56052209,134.47889,3.8573,659.8,34.6,0.022,2.4,914.0,164.9,0.02342,5895.0,4.503,0.94,1.026,283.84515,44.609089
2693736,K01976.01,Kepler-1034 b,286.11536,37.966999,15.09,CONFIRMED,1.0,0,0,0,0,12.12401737,134.955,3.3091,788.4,40.1,0.029,2.37,675.0,48.98,0.024936,5094.0,4.469,0.87,0.813,286.11536,37.966999
7273277,K01979.01,Kepler-1035 b,289.04221,42.882488,12.987,CONFIRMED,0.998,0,0,0,0,2.714078374,133.71179,1.3115,143.5,36.8,0.868,1.38,1301.0,675.86,0.012781,5815.0,4.461,0.992,1.038,289.04221,42.882488
11769890,K01980.01,Kepler-1036 b,295.18164,49.945782,13.8,CONFIRMED,1.0,0,0,0,0,122.8799543,165.46356,7.835,717.7,41.9,0.872,2.7,326.0,2.66,0.028739,5413.0,4.51,0.861,0.875,295.18164,49.945782
10153855,K01981.01,Kepler-1037 b,296.34103,47.17086,14.229,CONFIRMED,1.0,0,0,0,0,1.06378861,131.52465,1.072,251.5,21.5,0.466,1.61,1650.0,1761.19,0.014732,5265.0,4.4,1.002,0.919,296.34103,47.17086
8257205,K01986.01,Kepler-1038 b,298.97217,44.132381,14.839,CONFIRMED,0.993,0,0,0,0,148.4601819,151.38686,5.499,1532.1,33.7,0.808,3.61,285.0,1.56,0.040286,5159.0,4.548,0.821,0.868,298.97217,44.132381
8257205,K01986.02,Kepler-1038 c,298.97217,44.132381,14.839,CONFIRMED,0.989,0,0,0,0,7.12766417,136.00586,2.491,229.2,16.0,0.125,1.21,784.0,89.24,0.013519,5159.0,4.548,0.821,0.868,298.97217,44.132381
9044228,K01988.01,Kepler-1039 b,298.3266,45.31551,14.145,CONFIRMED,1.0,0,0,0,0,0.934885365,131.580676,1.4083,270.4,57.8,0.731,3.21,2080.0,4435.29,0.01638,4777.0,3.909,1.795,0.953,298.3266,45.31551
6678383,K00111.01,Kepler-104 b,287.60461,42.166779,12.596,CONFIRMED,0.999,0,0,0,0,11.427550984,137.613711,4.6074,500.9,165.5,0.608,2.35,852.0,124.31,0.021404,5979.0,4.394,1.005,0.913,287.60461,42.166779
6678383,K00111.02,Kepler-104 c,287.60461,42.166779,12.596,CONFIRMED,1.0,0,0,0,0,23.66834635,132.71421,5.8297,449.4,112.8,0.758,2.32,668.0,47.11,0.021099,5979.0,4.394,1.005,0.913,287.60461,42.166779
6678383,K00111.03,Kepler-104 d,287.60461,42.166779,12.596,CONFIRMED,0.978,0,0,0,0,51.75530504,271.08808,7.4355,609.2,116.9,0.638,2.61,515.0,16.6,0.023742,5979.0,4.394,1.005,0.913,287.60461,42.166779
10779233,K01989.01,Kepler-1040 b,283.11377,48.13139,13.328,CONFIRMED,0.861,0,0,0,0,201.118319,187.56986,10.328,584.8,34.7,0.001,2.28,300.0,1.92,0.021853,5646.0,4.447,0.954,0.929,283.11377,48.13139
11614617,K01990.01,Kepler-1041 b,293.88177,49.683151,14.49,CONFIRMED,1.0,0,0,0,0,24.7577652,142.06826,6.998,458.7,37.6,0.896,2.44,644.0,40.74,0.023093,6106.0,4.487,0.966,1.043,293.88177,49.683151
4736569,K01996.01,Kepler-1042 b,288.66891,39.824009,15.629,CONFIRMED,1.0,0,0,0,0,10.13200555,132.91155,3.1683,911.6,37.6,0.03,1.67,574.0,25.66,0.02728,4777.0,4.689,0.561,0.561,288.66891,39.824009
10384798,K01997.01,Kepler-1043 b,281.66299,47.568581,14.777,CONFIRMED,1.0,0,0,0,0,38.505224,158.30491,5.941,695.2,35.5,0.654,2.45,532.0,18.98,0.025468,5974.0,4.504,0.881,0.904,281.66299,47.568581
9834040,K01998.01,Kepler-1044 b,293.14447,46.666241,15.368,CONFIRMED,1.0,0,0,0,0,6.77408984,135.95524,2.6215,520.3,33.6,0.026,2.5,1058.0,295.82,0.020933,6246.0,4.433,1.092,1.18,293.14447,46.666241
8802693,K02000.01,Kepler-1045 b,284.18329,45.0741,15.593,CONFIRMED,1.0,0,0,0,0,26.41044199,149.39541,3.0715,991.1,31.2,0.674,2.45,512.0,16.27,0.03051,5448.0,4.613,0.734,0.815,284.18329,45.0741
10024701,K02002.01,Kepler-1046 b,296.75574,46.998291,13.286,CONFIRMED,1.0,0,0,0,0,14.37504582,139.05924,3.208,251.1,15.7,0.927,2.05,786.0,90.16,0.017825,5931.0,4.403,1.053,1.023,296.75574,46.998291
12154526,K02004.01,Kepler-1047 b,288.64627,50.788979,13.351,CONFIRMED,0.999,0,0,0,0,56.1886436,146.37945,6.5272,346.2,35.6,0.873,2.56,503.0,15.13,0.019925,5700.0,4.327,1.176,1.071,288.64627,50.788979
12154526,K02004.02,Kepler-1047 c,288.64627,50.788979,13.351,CONFIRMED,1.0,0,0,0,0,3.18899015,133.52624,2.722,66.2,18.4,0.526,0.98,1309.0,693.65,0.007617,5700.0,4.327,1.176,1.071,288.64627,50.788979
6665512,K02005.01,Kepler-1048 b,281.89835,42.165791,14.832,CONFIRMED,1.0,0,0,0,0,6.92101452,135.64343,4.3591,529.7,39.9,0.771,1.48,619.0,34.85,0.023135,4461.0,4.661,0.585,0.571,281.89835,42.165791
10525027,K02006.01,Kepler-1049 b,287.34674,47.772961,14.22,CONFIRMED,1.0,0,0,0,0,3.27344784,134.45023,1.7292,262.5,34.0,0.44,0.81,625.0,36.05,0.014934,3758.0,4.769,0.496,0.528,287.34674,47.772961
9579641,K00115.01,Kepler-105 b,287.88733,46.276241,12.791,CONFIRMED,1.0,0,0,0,0,5.412203927,133.143089,2.9472,601.6,166.7,0.787,2.94,1093.0,337.68,0.024775,5779.0,4.339,1.087,0.941,287.88733,46.276241
9579641,K00115.02,Kepler-105 c,287.88733,46.276241,12.791,CONFIRMED,1.0,0,0,0,0,7.12594387,139.00492,3.0014,192.4,47.1,0.898,1.79,997.0,233.31,0.01512,5779.0,4.339,1.087,0.941,287.88733,46.276241
11069176,K02007.01,Kepler-1050 b,282.92499,48.626389,13.127,CONFIRMED,0.999,0,0,0,0,15.3789014,143.40629,4.662,185.1,17.6,0.359,2.94,1039.0,275.53,0.01252,5817.0,3.877,2.153,1.276,282.92499,48.626389
11069176,K02007.02,Kepler-1050 c,282.92499,48.626389,13.127,CONFIRMED,0.974,0,0,0,0,21.1285655,149.27632,3.852,176.7,12.5,0.36,2.88,935.0,180.55,0.012237,5817.0,3.877,2.153,1.276,282.92499,48.626389
5631630,K02010.01,Kepler-1051 b,295.15811,40.898849,13.2,CONFIRMED,0.879,0,0,0,0,25.96190067,138.96908,6.2732,350.3,37.5,0.02,3.25,850.0,123.11,0.017211,6369.0,4.088,1.729,1.337,295.15811,40.898849
9839821,K02012.01,Kepler-1052 b,295.34271,46.602261,14.876,CONFIRMED,0.996,0,0,0,0,34.8536903,164.04668,5.333,767.7,27.0,0.493,2.4,522.0,17.62,0.025958,5818.0,4.554,0.848,0.937,295.34271,46.602261
9839821,K02012.02,Kepler-1052 c,295.34271,46.602261,14.876,CONFIRMED,0.877,0,0,0,0,180.921729,234.3344,8.99,742.4,16.2,0.025,2.3,302.0,1.96,0.02485,5818.0,4.554,0.848,0.937,295.34271,46.602261
4056616,K02013.01,Kepler-1053 b,291.41864,39.127419,13.156,CONFIRMED,1.0,0,0,0,0,2.41434868,132.42878,1.2701,191.0,30.0,0.221,0.97,953.0,195.08,0.012299,4507.0,4.573,0.724,0.715,291.41864,39.127419
8492026,K02016.01,Kepler-1054 b,290.60114,44.556381,14.136,CONFIRMED,1.0,0,0,0,0,4.30656389,132.44098,4.1107,257.0,39.8,0.894,1.95,1177.0,453.2,0.017299,6108.0,4.466,1.03,1.132,290.60114,44.556381
8750043,K02017.01,Kepler-1055 b,290.48676,44.932621,13.09,CONFIRMED,1.0,0,0,0,0,2.29503515,132.69329,1.654,172.1,11.6,0.16,1.18,1304.0,681.51,0.011933,5637.0,4.482,0.909,0.914,290.48676,44.932621
9973109,K02018.01,Kepler-1056 b,299.526,46.899261,14.55,CONFIRMED,1.0,0,0,0,0,27.495634,133.28538,4.858,483.3,24.7,0.664,2.11,590.0,28.66,0.021247,5657.0,4.401,0.911,0.762,299.526,46.899261
6226290,K02019.01,Kepler-1057 b,297.45215,41.558128,15.624,CONFIRMED,1.0,0,0,0,0,14.08826442,137.34334,4.1847,889.4,34.2,0.133,2.66,724.0,64.97,0.027205,5853.0,4.529,0.895,0.99,297.45215,41.558128
9349482,K02020.01,Kepler-1058 b,294.59579,45.875031,15.498,CONFIRMED,0.996,0,0,0,0,110.9643706,187.04621,12.831,1283.2,42.1,0.729,2.11,239.0,0.77,0.035366,4441.0,4.695,0.546,0.538,294.59579,45.875031
6356207,K02021.01,Kepler-1059 b,289.22021,41.706478,15.484,CONFIRMED,1.0,0,0,0,0,3.76417012,132.35462,2.0111,558.4,27.2,0.287,1.7,908.0,160.99,0.021335,5063.0,4.617,0.728,0.813,289.22021,41.706478
8395660,K00116.03,Kepler-106 b,300.86398,44.337551,12.882,CONFIRMED,0.95,0,0,0,0,6.164876,135.63916,3.262,55.8,14.4,0.646,0.79,1021.0,256.35,0.007192,5854.0,4.406,1.012,0.951,300.86398,44.337551
8395660,K00116.01,Kepler-106 c,300.86398,44.337551,12.882,CONFIRMED,1.0,0,0,0,0,13.57078281,136.279194,3.3539,511.7,88.4,0.866,2.64,785.0,89.61,0.023908,5854.0,4.406,1.012,0.951,300.86398,44.337551
8395660,K00116.04,Kepler-106 d,300.86398,44.337551,12.882,CONFIRMED,0.952,0,0,0,0,23.9800854,147.537,5.351,104.0,17.1,0.95,1.31,649.0,41.94,0.011879,5854.0,4.406,1.012,0.951,300.86398,44.337551
8395660,K00116.02,Kepler-106 e,300.86398,44.337551,12.882,CONFIRMED,0.998,0,0,0,0,43.84439721,151.93538,6.802,615.2,83.7,0.852,2.87,531.0,18.77,0.025934,5854.0,4.406,1.012,0.951,300.86398,44.337551
4544907,K02024.01,Kepler-1060 b,286.02518,39.630932,14.632,CONFIRMED,0.99,0,0,0,0,46.8776724,137.66791,10.041,539.8,37.5,0.834,2.62,484.0,13.01,0.024183,5504.0,4.418,0.993,0.943,286.02518,39.630932
11923284,K02026.01,Kepler-1061 b,296.23001,50.27523,13.263,CONFIRMED,1.0,0,0,0,0,2.757977384,131.87907,2.1489,211.0,22.5,0.875,1.69,1332.0,744.97,0.015478,5919.0,4.435,1.0,0.994,296.23001,50.27523
5940165,K02031.01,Kepler-1062 b,283.89941,41.221611,14.796,CONFIRMED,1.0,0,0,0,0,9.30413878,140.33868,1.9254,637.3,24.2,0.488,1.67,583.0,27.35,0.023226,4458.0,4.611,0.658,0.645,283.89941,41.221611
2985767,K02032.01,Kepler-1063 b,290.52676,38.142979,12.261,CONFIRMED,1.0,0,0,0,0,14.07969236,139.96053,1.375,169.5,26.2,0.544,2.08,931.0,177.81,0.012317,5821.0,4.097,1.547,1.092,290.52676,38.142979
2304320,K02033.01,Kepler-1064 b,291.74164,37.688938,13.755,CONFIRMED,0.998,0,0,0,0,16.54081386,133.95274,2.5996,370.0,32.8,0.688,1.57,570.0,24.87,0.018716,5064.0,4.572,0.769,0.806,291.74164,37.688938
3657758,K02034.01,Kepler-1065 b,294.51126,38.790501,15.54,CONFIRMED,1.0,0,0,0,0,3.609313059,133.79024,1.7752,1375.1,35.0,0.408,3.26,1092.0,336.16,0.034342,5668.0,4.545,0.868,0.963,294.51126,38.790501
3657758,K02034.02,Kepler-1065 c,294.51126,38.790501,15.54,CONFIRMED,1.0,0,0,0,0,2.3702932,133.6801,1.666,224.8,7.0,0.003,1.29,1256.0,588.1,0.013622,5668.0,4.545,0.868,0.963,294.51126,38.790501
9790806,K02035.01,Kepler-1066 b,298.86658,46.502239,13.007,CONFIRMED,1.0,0,0,0,0,1.93155546,131.76708,1.614,504.9,8.6,0.861,2.25,1290.0,655.43,0.023982,5461.0,4.552,0.858,0.957,298.86658,46.502239
8804845,K02039.02,Kepler-1067 b,285.38742,45.049049,14.305,CONFIRMED,0.994,0,0,0,0,0.762132307,131.61542,1.22,63.7,11.5,0.399,0.75,1872.0,2913.14,0.007382,5594.0,4.489,0.934,0.981,285.38742,45.049049
8804845,K02039.01,Kepler-1067 c,285.38742,45.049049,14.305,CONFIRMED,0.951,0,0,0,0,5.42586901,135.86589,2.5342,259.0,26.1,0.1,1.48,973.0,211.66,0.01453,5594.0,4.489,0.934,0.981,285.38742,45.049049
9656252,K02044.01,Kepler-1068 b,294.64816,46.392361,15.818,CONFIRMED,1.0,0,0,0,0,16.92342126,145.81407,4.1864,1125.3,40.8,0.515,3.4,702.0,57.37,0.031414,5786.0,4.465,0.99,1.044,294.64816,46.392361
10663396,K02046.01,Kepler-1069 b,290.97934,47.988998,13.153,CONFIRMED,1.0,0,0,0,0,23.8990075,151.39847,15.955,293.4,61.5,0.153,3.26,823.0,108.3,0.015456,5511.0,3.914,1.93,1.115,290.97934,47.988998
10875245,K00117.03,Kepler-107 b,297.02826,48.208611,12.487,CONFIRMED,0.995,0,0,0,0,3.180027898,133.49863,3.5797,120.3,50.4,0.196,1.53,1458.0,1066.86,0.009989,5847.0,4.191,1.402,1.113,297.02826,48.208611
10875245,K00117.02,Kepler-107 c,297.02826,48.208611,12.487,CONFIRMED,1.0,0,0,0,0,4.90144976,138.60548,4.1654,140.7,50.6,0.529,1.7,1262.0,598.74,0.011136,5847.0,4.191,1.402,1.113,297.02826,48.208611
10875245,K00117.04,Kepler-107 d,297.02826,48.208611,12.487,CONFIRMED,0.998,0,0,0,0,7.95825328,137.80219,4.377,50.0,14.7,0.706,1.06,1074.0,314.15,0.006915,5847.0,4.191,1.402,1.113,297.02826,48.208611
10875245,K00117.01,Kepler-107 e,297.02826,48.208611,12.487,CONFIRMED,0.992,0,0,0,0,14.74914825,138.77799,6.0995,430.2,107.4,0.173,2.89,874.0,137.91,0.018864,5847.0,4.191,1.402,1.113,297.02826,48.208611
11457726,K02047.01,Kepler-1070 b,293.19537,49.316502,13.977,CONFIRMED,1.0,0,0,0,0,6.22161107,131.99094,3.4117,165.0,29.0,0.838,1.59,1101.0,348.15,0.013264,6277.0,4.417,1.097,1.148,293.19537,49.316502
8956206,K02048.01,Kepler-1071 b,293.05801,45.248821,15.801,CONFIRMED,1.0,0,0,0,0,6.17998508,132.72278,2.1094,750.5,29.0,0.175,2.12,814.0,104.06,0.024584,5149.0,4.551,0.791,0.811,293.05801,45.248821
9649706,K02049.01,Kepler-1072 b,292.04437,46.329029,13.93,CONFIRMED,1.0,0,0,0,0,1.569066598,133.04032,2.7803,147.2,48.7,0.097,1.68,1849.0,2763.39,0.011031,5821.0,4.172,1.395,1.054,292.04437,46.329029
3128552,K02055.01,Kepler-1073 b,294.15271,38.23304,14.523,CONFIRMED,0.999,0,0,0,0,8.67890312,133.03651,3.5317,540.6,37.4,0.203,2.56,905.0,158.43,0.021018,5509.0,4.308,1.116,0.924,294.15271,38.23304
3128552,K02055.02,Kepler-1073 c,294.15271,38.23304,14.523,CONFIRMED,0.986,0,0,0,0,4.02582434,135.42508,2.8059,265.3,23.9,0.017,1.79,1169.0,440.08,0.014658,5509.0,4.308,1.116,0.924,294.15271,38.23304
3128552,K02055.03,Kepler-1073 d,294.15271,38.23304,14.523,CONFIRMED,1.0,0,0,0,0,2.50475282,133.63645,2.376,181.1,18.9,0.13,1.48,1369.0,828.59,0.01214,5509.0,4.308,1.116,0.924,294.15271,38.23304
9573685,K02057.01,Kepler-1074 b,284.47653,46.252579,15.026,CONFIRMED,1.0,0,0,0,0,5.94565516,133.99359,2.1604,401.2,28.5,0.229,1.12,568.0,24.71,0.018129,3974.0,4.7,0.564,0.581,284.47653,46.252579
10329835,K02058.01,Kepler-1075 b,287.50116,47.469269,15.313,CONFIRMED,1.0,0,0,0,0,1.52373073,131.61813,1.4796,364.7,34.1,0.942,1.26,818.0,105.95,0.022705,3746.0,4.736,0.51,0.516,287.50116,47.469269
12301181,K02059.01,Kepler-1076 b,287.59009,51.06057,12.906,CONFIRMED,0.994,0,0,0,0,6.14728341,134.87289,2.7645,119.7,26.8,0.188,0.79,770.0,83.18,0.009757,4997.0,4.598,0.746,0.806,287.59009,51.06057
6774880,K02062.01,Kepler-1077 b,291.03363,42.26786,14.998,CONFIRMED,1.0,0,0,0,0,34.3511339,134.19046,4.4408,599.4,28.8,0.88,2.75,576.0,26.1,0.026053,6091.0,4.487,0.967,1.045,291.03363,42.26786
7449541,K02063.01,Kepler-1078 b,293.20059,43.050041,15.62,CONFIRMED,1.0,0,0,0,0,3.00725068,131.90484,4.4302,285.8,30.0,0.897,1.56,1122.0,373.99,0.018345,5667.0,4.587,0.781,0.873,293.20059,43.050041
9304101,K02067.01,Kepler-1079 b,299.5495,45.769749,12.584,CONFIRMED,0.975,0,0,0,0,13.24503482,142.00573,4.4078,156.1,35.7,0.498,1.77,887.0,146.31,0.011651,5636.0,4.147,1.39,0.988,299.5495,45.769749
9471974,K00119.01,Kepler-108 b,294.55917,46.062328,12.654,CONFIRMED,0.959,0,0,0,0,49.18394185,141.911924,11.3364,1646.2,355.7,0.035,8.2,669.0,47.4,0.036501,5626.0,3.907,2.057,1.247,294.55917,46.062328
9471974,K00119.02,Kepler-108 c,294.55917,46.062328,12.654,CONFIRMED,0.987,0,0,0,0,190.3200468,312.68498,15.284,1141.7,139.3,0.812,7.78,426.0,7.8,0.034654,5626.0,3.907,2.057,1.247,294.55917,46.062328
11360571,K02069.01,Kepler-1080 b,296.46448,49.182907,13.754,CONFIRMED,0.937,0,0,0,0,77.2550726,159.32399,10.214,589.5,44.0,0.837,3.7,548.0,21.37,0.024976,6564.0,4.255,1.356,1.212,296.46448,49.182907
6035124,K02071.01,Kepler-1081 b,289.44452,41.31776,13.746,CONFIRMED,0.9,0,0,0,0,3.85690686,134.47405,2.0808,127.8,24.3,0.466,0.93,972.0,210.44,0.010442,5272.0,4.574,0.813,0.902,289.44452,41.31776
12058147,K02072.01,Kepler-1082 b,289.35867,50.59848,13.38,CONFIRMED,1.0,0,0,0,0,1.54320541,131.5554,2.5779,91.2,35.2,0.217,1.23,1827.0,2636.85,0.008754,5866.0,4.2,1.282,0.95,289.35867,50.59848
8866137,K02074.01,Kepler-1083 b,283.16196,45.198311,15.824,CONFIRMED,1.0,0,0,0,0,33.4178173,155.58781,4.645,1166.8,28.4,0.913,3.13,448.0,9.56,0.038586,5136.0,4.607,0.744,0.827,283.16196,45.198311
10857519,K02075.01,Kepler-1084 b,290.10196,48.251141,12.217,CONFIRMED,0.999,0,0,0,0,2.053341891,134.51606,2.596,65.5,23.2,0.966,1.44,1737.0,2154.14,0.009704,6084.0,4.204,1.358,1.076,290.10196,48.251141
9517393,K02076.02,Kepler-1085 b,287.47763,46.141178,15.273,CONFIRMED,1.0,0,0,0,0,219.3215562,320.72862,12.4124,3628.7,93.8,0.244,6.11,313.0,2.27,0.055313,6063.0,4.476,1.012,1.117,287.47763,46.141178
9517393,K02076.01,Kepler-1085 c,287.47763,46.141178,15.273,CONFIRMED,0.992,0,0,0,0,56.7769831,181.09789,6.864,884.3,33.6,0.703,3.21,491.0,13.74,0.029059,6063.0,4.476,1.012,1.117,287.47763,46.141178
9351316,K02078.01,Kepler-1086 b,295.25116,45.842972,15.561,CONFIRMED,1.0,0,0,0,0,18.78429232,137.88207,3.1136,1009.5,23.8,0.658,2.14,433.0,8.3,0.030522,4243.0,4.637,0.641,0.651,295.25116,45.842972
9351316,K02078.02,Kepler-1086 c,295.25116,45.842972,15.561,CONFIRMED,1.0,0,0,0,0,161.515617,176.49978,6.548,2215.3,25.2,0.001,2.88,211.0,0.47,0.041208,4243.0,4.637,0.641,0.651,295.25116,45.842972
9473078,K02079.01,Kepler-1087 b,294.97882,46.00565,12.953,CONFIRMED,0.997,0,0,0,0,0.693842661,132.18157,1.6197,49.3,28.9,0.195,0.83,2161.0,5182.78,0.00636,5457.0,4.239,1.196,0.903,294.97882,46.00565
6922710,K02087.01,Kepler-1088 b,281.56146,42.4505,11.863,CONFIRMED,0.997,0,0,0,0,23.1274171,145.66194,4.901,157.3,20.9,0.737,1.44,667.0,46.89,0.012395,5865.0,4.393,1.066,1.024,281.56146,42.4505
11348997,K02090.01,Kepler-1089 b,291.09274,49.19006,15.535,CONFIRMED,1.0,0,0,0,0,5.132486123,132.15985,1.4575,908.4,35.4,0.217,1.69,584.0,27.41,0.026773,3879.0,4.707,0.578,0.619,291.09274,49.19006
5094751,K00123.01,Kepler-109 b,290.39273,40.28487,12.365,CONFIRMED,1.0,0,0,0,0,6.481633073,122.977657,3.784,298.5,125.6,0.833,2.54,1145.0,406.25,0.017836,5945.0,4.213,1.302,1.009,290.39273,40.28487
5094751,K00123.02,Kepler-109 c,290.39273,40.28487,12.365,CONFIRMED,1.0,0,0,0,0,21.22261195,137.57403,6.5093,366.0,114.9,0.02,2.48,771.0,83.56,0.01746,5945.0,4.213,1.302,1.009,290.39273,40.28487
8505920,K02094.02,Kepler-1090 b,295.66287,44.525841,15.001,CONFIRMED,0.998,0,0,0,0,198.680859,270.66535,8.282,645.4,16.6,0.746,2.79,297.0,1.83,0.025242,5330.0,4.366,1.013,0.869,295.66287,44.525841
8505920,K02094.01,Kepler-1090 c,295.66287,44.525841,15.001,CONFIRMED,0.974,0,0,0,0,42.4269647,156.17194,5.907,632.4,26.0,0.962,3.44,496.0,14.33,0.031124,5330.0,4.366,1.013,0.869,295.66287,44.525841
7918992,K02095.01,Kepler-1091 b,299.78546,43.67075,14.691,CONFIRMED,0.998,0,0,0,0,1.434745129,132.62802,1.862,200.7,28.4,0.108,1.5,1664.0,1813.0,0.012886,5806.0,4.4,1.064,1.037,299.78546,43.67075
