kepid,quarters
3337425,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3337432,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3337438,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3337548,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3338660,"Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3338674,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3338885,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3339538,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3340312,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3340313,"Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3341760,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3341934,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3342467,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3342592,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3342794,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3342952,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3342970,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3343281,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3343866,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3344419,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3344427,"Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3345675,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3345973,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3346154,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3347485,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3347807,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3348082,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3348090,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3348093,"Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3348285,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3351888,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3352751,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3353050,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3354846,"Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3355104,"Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3426367,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3427776,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3428468,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3433668,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3437739,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3437776,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3438507,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3438975,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3438976,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3439031,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3439096,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q14,Q15"
3439126,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3440118,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3440230,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3441340,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3441784,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3442054,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3442055,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3443582,"Q04,Q05,Q06,Q07,Q08,Q09,Q14,Q15,Q16,Q17"
3443790,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3444588,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3445812,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3446451,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3446746,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3447722,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3448130,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3448323,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3448456,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3449540,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3458028,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3458687,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3458919,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3459199,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3526331,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3530668,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3531231,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3531558,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3532985,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3533469,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3533483,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3534118,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3541800,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3541946,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3542222,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3542542,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3542573,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3542574,"Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3542588,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3543270,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3544595,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3544640,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3544678,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3544689,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3544694,"Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3545135,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3546060,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3547091,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3547315,"Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3548044,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3548622,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3548639,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3550434,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3554031,"Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3554600,"Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3556220,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3556742,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3557341,"Q02,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3558803,"Q00,Q01,Q02,Q03,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15"
3558981,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3559860,"Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3559935,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3560301,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3561464,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3629330,"Q01,Q02,Q03,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3629967,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3632089,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3632418,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3634051,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3640905,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3641726,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3642289,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3642335,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3644071,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3644174,"Q01,Q04,Q05,Q08,Q09,Q12,Q13,Q16,Q17"
3644399,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3644505,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3644523,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3644542,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3644601,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3644602,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3644631,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3644653,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3644738,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3645282,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3645438,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3650049,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3654095,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3654719,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3654950,"Q02,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3655326,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3655332,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3656121,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3656322,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3656700,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3657176,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3657758,"Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3659940,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3660924,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3661886,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3662635,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3662838,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3663141,"Q00,Q01,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3728432,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3728701,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3730335,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3732035,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3732821,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3732894,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3732972,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15"
3733628,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3734418,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3734501,"Q01,Q02,Q03,Q04,Q06,Q07,Q08,Q10,Q11,Q14"
3734868,"Q02,Q03,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3735629,"Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3735634,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3742855,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3745559,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3745690,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3747262,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3747817,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3749134,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3749365,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3749508,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3749978,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3750350,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3751231,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3755522,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3756264,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3757407,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3757588,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3757778,"Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3762468,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3764714,"Q00,Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3764879,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3765771,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3766353,"Q01,Q02,Q03,Q04,Q05,Q07,Q08,Q09,Q11,Q12,Q13,Q15,Q16,Q17"
3830820,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3831053,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3831911,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3832474,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3832716,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3833007,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3834317,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3834322,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3834360,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3834364,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3835670,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3836375,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3836399,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3836413,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3836439,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3836450,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3836453,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3836509,"Q00,Q01,Q02,Q03,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3836522,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3836558,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
3838004,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
