pl_name,hostname,disc_year,discoverymethod,tran_flag,disc_facility,disc_telescope,disc_instrument,pl_orbper,pl_rade,pl_masse,pl_dens,pl_insol,pl_imppar,pl_trandep,st_teff,st_rad,st_mass,st_lum,st_age,st_dens
Kepler-87 c,Kepler-87,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,191.2318,6.14,6.4,0.152,4.656,0.579,0.10612,5600.0,1.82,1.1,0.32604,7.5,0.38451
Kepler-411 b,Kepler-411,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.005156,2.401,25.6,10.3,201.3,0.574,0.069,4974.0,0.82,0.87,-0.57899,0.212,1.94
Kepler-78 b,Kepler-78,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.35500745,1.201,1.68,5.33,4070.0,,0.0217,5058.0,0.7475,0.779,-0.49785,0.625,2.63
Kepler-177 c,Kepler-177,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,49.40926,8.73,14.7,0.121,25.4,0.8848,0.3643,5732.0,1.324,0.921,0.24,11.75,0.4
Kepler-145 b,Kepler-145,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,22.951,2.65,37.1,13.0,154.705,0.923,0.01298,6022.0,1.85,1.32,0.69164,3.24,0.2
Kepler-62 c,Kepler-62,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.4417,0.54,4.0,,28.489,0.16,0.007,4925.0,0.64,0.69,-0.678,7.0,3.8
Kepler-62 f,Kepler-62,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,267.291,1.41,35.0,,0.5,0.41,0.042,4925.0,0.64,0.69,-0.678,7.0,3.8
KOI-351 b,KOI-351,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.008151,1.31,,5.55,316.442,0.13,0.01164,6080.0,1.2,1.2,0.26853,0.53,1.18855
Kepler-92 b,Kepler-92,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.749,3.51,64.3,2.098071,257.776,0.81,0.04141,5883.0,1.7,1.21,0.55818,3.98,0.24
Kepler-238 f,Kepler-238,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,50.447,2.0,13.5,1.7,35.869,0.906,0.03703,5800.0,0.96,1.06,0.43048,4.79,0.41907
Kepler-279 c,Kepler-279,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,35.736,4.3,49.4,0.3,60.157,0.9169,0.07915,6689.45,1.07,1.1,0.5188,0.22,0.0435
Kepler-128 b,Kepler-128,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.0,1.421,3.79,7.222837,227.398,0.44,0.00742,6072.0,1.659,1.184,0.57542,4.07,0.365286
Kepler-350 c,Kepler-350,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,17.849,3.1,6.1,0.35,138.415,0.853,0.03912,6492.3,1.25,1.0,0.42842,4.0,0.68957
Kepler-92 c,Kepler-92,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,26.723,2.6,6.1,4.747125,106.207,0.7323,0.01948,5883.0,1.7,1.21,0.55818,3.98,0.24
Kepler-177 b,Kepler-177,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,36.8601,3.5,5.84,0.75,30.4,0.474,0.07141,5732.0,1.324,0.921,0.24,11.75,0.4
Kepler-276 d,Kepler-276,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,48.648,2.8,16.3,0.76,11.274,0.89688,0.06211,5693.0,1.03,1.1,-0.08948,0.4,1.27
Kepler-114 c,Kepler-114,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.041,1.6,2.8,1.18,51.623,0.65,0.05904,4660.0,0.54,0.56,-0.6853,2.69,3.41328
Kepler-62 e,Kepler-62,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,122.3874,1.61,36.0,,1.352,0.06,0.07,4925.0,0.64,0.69,-0.678,7.0,3.8
KOI-94 c,KOI-94,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.423648,4.32,15.6,0.91,268.219,0.41,0.07773,6182.0,1.52,1.277,0.479,3.16,0.77072
Kepler-279 d,Kepler-279,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,54.414,3.1,37.5,0.3,35.739,0.9098,0.0598,6689.45,1.07,1.1,0.5188,0.22,0.0435
Kepler-396 b,Kepler-396,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,42.994,3.5,75.5,9.68,13.731,0.48,0.11081,5656.0,1.06,0.85,-0.13461,0.62,1.34
Kepler-145 c,Kepler-145,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,42.882,4.32,79.4,2.58,67.193,0.742,0.04089,6022.0,1.85,1.32,0.69164,3.24,0.2
Kepler-350 d,Kepler-350,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,26.136,2.8,14.9,2.69,83.237,0.842,0.03622,6492.3,1.25,1.0,0.42842,4.0,0.68957
KOI-351 f,KOI-351,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,124.9144,2.88,,1.99,6.796,0.35,0.04987,6080.0,1.2,1.2,0.26853,0.53,1.18855
PH2 b,PH2,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,282.52542,9.33708092,87.084983518,0.58,1.2,0.297,0.8154,5734.0,0.949,0.966,-0.05849,4.1,1.6
Kepler-66 b,Kepler-66,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,17.815815,2.8,,2.07,62.845,0.56,0.0906,5962.0,0.966,1.038,0.05113,1.0,1.62
Kepler-305 c,Kepler-305,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.291,3.3,6.0,0.917,65.1,0.839,0.10339,5080.0,0.8,0.76,-0.42318,4.37,1.74
KOI-94 e,KOI-94,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,54.32031,6.56,35.0,0.6,29.7,0.18,0.19962,6182.0,1.52,1.277,0.479,3.16,0.77072
KOI-351 g,KOI-351,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,210.60697,8.1,15.0,0.272128,3.387,0.45,0.41593,6080.0,1.2,1.2,0.26853,0.53,1.18855
Kepler-277 c,Kepler-277,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,33.006,3.36,64.2,7.8,83.898,0.6926,0.02781,5946.0,1.69,1.12,0.56791,3.89,0.25
KOI-351 h,KOI-351,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,331.60059,11.3,203.0,0.911829,1.849,0.36,0.83221,6080.0,1.2,1.2,0.26853,0.53,1.18855
KOI-351 e,KOI-351,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,91.93913,2.66,,2.21,10.228,0.27,0.04829,6080.0,1.2,1.2,0.26853,0.53,1.18855
KOI-94 b,KOI-94,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.743208,1.71,10.5,10.1,1053.181,0.088,0.01263,6182.0,1.52,1.277,0.479,3.16,0.77072
KOI-94 d,KOI-94,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,22.342989,11.27,106.0,0.363,97.12,0.055,0.56128,6182.0,1.52,1.277,0.479,3.16,0.77072
Kepler-63 b,Kepler-63,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.4341505,6.11,120.0,3.0,100.371,0.732,0.40243,5576.0,0.901,0.984,-0.157,0.21,1.895
Kepler-87 b,Kepler-87,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,114.73635,13.49,324.2,0.729,9.203,0.727,0.485,5600.0,1.82,1.1,0.32604,7.5,0.38451
Kepler-62 b,Kepler-62,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.714932,1.31,9.0,,80.326,0.25,0.043,4925.0,0.64,0.69,-0.678,7.0,3.8
Kepler-238 e,Kepler-238,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,23.654,5.6,169.7,0.54,98.461,0.008,0.33418,5800.0,0.96,1.06,0.43048,4.79,0.41907
Kepler-410 A b,Kepler-410 A,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,17.833648,2.838,,2.03,159.5,0.773,0.03279,6273.0,1.352,1.214,0.435,2.76,0.693
Kepler-328 b,Kepler-328,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,34.921,2.3,28.5,7.8,57.079,0.03,0.05,6064.0,1.06,1.15,0.44013,2.57,0.99346
Kepler-37 c,Kepler-37,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,21.301848,0.755,1.3,15.0,23.9,0.43,0.00854,5357.0,0.789,0.79,-0.32187,7.6,2.46
Kepler-128 c,Kepler-128,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,22.8,1.521,3.38,5.237935,130.979,0.26,0.00664,6072.0,1.659,1.184,0.57542,4.07,0.365286
Kepler-282 e,Kepler-282,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,44.347,3.1,56.2,10.4,24.114,0.778,0.07917,5656.0,0.89,0.97,0.10587,12.88,0.64
Kepler-62 d,Kepler-62,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,18.16406,1.95,14.0,,17.21,0.22,0.092,4925.0,0.64,0.69,-0.678,7.0,3.8
Kepler-114 d,Kepler-114,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.776,2.53,3.9,0.22,31.016,0.69,0.14291,4660.0,0.54,0.56,-0.6853,2.69,3.41328
Kepler-91 b,Kepler-91,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.24658,15.322703,257.4423,0.4,3273.324,0.8667,0.03968,4550.0,6.3,1.31,1.225,4.47,0.0073
Kepler-307 b,Kepler-307,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.4208,2.43,7.44,2.62,59.7,0.7038,0.08776,5367.0,0.814,0.907,-0.12151,0.95,1.33
Kepler-61 b,Kepler-61,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,59.87756,2.15,,2.91,1.69,0.29,0.13848,4017.0,0.62,0.635,-0.97062,1.0,4.93239
Kepler-305 b,Kepler-305,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.487,3.6,10.5,1.24,112.914,0.806,0.13286,5080.0,0.8,0.76,-0.42318,4.37,1.74
KOI-1843.03,Kepler-974,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.1768913,0.61,8.0,,,,0.015,3584.0,0.45,0.46,-1.35426,4.79,4.0
Kepler-102 e,Kepler-102,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.1456994,2.17,4.7,2.5,20.3,0.3,0.09892,4909.0,0.724,0.803,-0.58436,1.1,2.02
Kepler-328 c,Kepler-328,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,71.312,5.4,39.4,0.6,22.025,0.928,0.2138,6064.0,1.06,1.15,0.44013,2.57,0.99346
Kepler-67 b,Kepler-67,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.7259,2.94,,1.94,30.6,0.37,0.14227,5331.0,0.778,0.865,-0.37633,1.0,2.66
Kepler-77 b,Kepler-77,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.57878087,10.761,136.661,0.603,432.871,0.341,0.9849,5520.0,0.99,0.95,-0.046,7.5,1.365
Kepler-69 c,Kepler-69,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,242.4613,1.71,,3.92,2.687,0.12,0.035,5638.0,0.93,0.81,-0.097,13.18,1.37
Kepler-282 d,Kepler-282,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,24.806,2.46,61.0,22.5,52.348,0.763,0.06244,5656.0,0.89,0.97,0.10587,12.88,0.64
Kepler-75 b,Kepler-75,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.8849116,11.77,3209.9,11.0,106.484,0.13,1.76704,5200.0,0.89,0.91,-0.21487,6.2,1.85
Kepler-74 b,Kepler-74,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.340711,10.76,200.22,0.88,337.682,0.685,0.86795,6000.0,1.12,1.18,0.3321,0.8,1.3
KOI-142 b,KOI-142,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.91647,3.438,9.5,1.29,68.563,0.372,0.1479,5466.0,0.897,0.99,-0.16507,1.6,1.34
Kepler-1704 b,Kepler-1704,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,988.88112,11.94877343,1322.16617312,4.07,0.342,0.37,0.506,5746.0,1.697,1.132,0.45179,7.4,0.325
KOI-351 d,KOI-351,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,59.73667,2.87,,2.0,18.168,0.28,0.05664,6080.0,1.2,1.2,0.26853,0.53,1.18855
Kepler-37 d,Kepler-37,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,39.7922622,2.03,2.0,1.3,10.39,0.535,0.06044,5357.0,0.789,0.79,-0.32187,7.6,2.46
Kepler-276 c,Kepler-276,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,31.884,2.9,16.6,0.89,19.793,0.700831,0.091,5693.0,1.03,1.1,-0.08948,0.4,1.27
Kepler-37 b,Kepler-37,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.36702,0.3098,0.79,140.0,44.5,0.759,0.00122,5357.0,0.789,0.79,-0.32187,7.6,2.46
Kepler-68 c,Kepler-68,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.605027,0.979,1.3,7.5,204.0,0.77,0.00558,5847.0,1.2564,1.057,0.23106,6.84,0.7903
Kepler-277 b,Kepler-277,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,17.324,2.92,87.3,9.2,198.245,0.0418,0.02413,5946.0,1.69,1.12,0.56791,3.89,0.25
Kepler-68 b,Kepler-68,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.39875259,2.357,8.03,3.37,441.0,0.48,0.03458,5847.0,1.2564,1.057,0.23106,6.84,0.7903
Kepler-105 b,Kepler-105,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.4122034,2.53,10.8,3.68,341.809,0.438,0.05981,5933.0,1.026,0.991,0.09657,4.27,0.92
Kepler-69 b,Kepler-69,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.722341,2.24,,2.76,123.517,0.15,0.0597,5638.0,0.93,0.81,-0.097,13.18,1.37
Kepler-396 c,Kepler-396,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,88.505,5.3,17.9,0.661,5.244,0.8056,0.26364,5656.0,1.06,0.85,-0.13461,0.62,1.34
Kepler-307 c,Kepler-307,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.0729,2.2,3.64,1.74,44.0,0.8052,0.07055,5367.0,0.814,0.907,-0.12151,0.95,1.33
KOI-351 c,KOI-351,2013,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.719375,1.19,,5.9,236.315,0.09,0.01604,6080.0,1.2,1.2,0.26853,0.53,1.18855
Kepler-143 b,Kepler-143,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.007583,2.41,,2.51,118.334,0.79,0.02866,5848.0,1.359,0.982,0.29363,9.33,0.45
Kepler-196 b,Kepler-196,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,20.739886,1.9,,3.42,20.735,0.29,0.063,5128.0,0.782,0.839,-0.39257,3.09,1.74
Kepler-226 c,Kepler-226,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.349555,2.27,45.2,21.2,180.513,0.25,0.0831,5571.0,0.802,0.904,-0.23921,4.17,1.43
Kepler-227 b,Kepler-227,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.488015,3.11,,1.8,104.641,0.82,0.06158,5854.0,1.091,0.954,-0.12113,3.98,1.23
Kepler-240 c,Kepler-240,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.953528,2.2,102.3,52.8,59.838,0.36,0.09616,4985.0,0.739,0.868,-0.52355,1.91,1.78
Kepler-215 b,Kepler-215,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.360672,1.62,,4.21,105.073,0.58,0.02365,5739.0,1.027,0.788,-0.1172,1.62,1.12
Kepler-274 c,Kepler-274,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,33.197861,1.84,,3.56,36.518,0.14,0.03367,6023.0,1.007,0.883,0.2013,12.88,0.5
Kepler-246 b,Kepler-246,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.60182,2.34,,2.61,141.613,0.58,0.07559,5206.0,0.831,0.853,-0.41338,1.26,1.85
Kepler-272 c,Kepler-272,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.057342,1.79,97.8,93.7,310.76,0.03,0.03852,5297.0,0.929,0.91,0.06634,13.18,0.57
Kepler-372 c,Kepler-372,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,20.053763,2.09,,3.02,91.881,0.23,0.03054,6509.0,1.137,1.202,0.32073,2.349,0.54
Kepler-266 c,Kepler-266,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,107.723601,3.89,,1.34,5.592,0.32,0.13962,5885.0,1.028,0.947,0.01163,4.79,1.11507
Kepler-331 d,Kepler-331,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,32.134328,1.64,,4.15,6.065,0.29,0.1316,4347.0,0.492,0.653,-0.78358,1.2,6.72352
Kepler-124 d,Kepler-124,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,30.950851,1.11,,5.67,10.499,0.43,0.03014,4984.0,0.636,0.706,-0.46737,1.82,1.87
Kepler-137 b,Kepler-137,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.436387,1.47,,4.77,86.33,0.01,0.03455,5187.0,0.802,0.85,-0.29234,4.27,1.38
Kepler-369 b,Kepler-369,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.732756,1.13,,5.75,40.295,0.27,0.06131,3591.0,0.471,0.5,-1.42022,4.17,4.326912
Kepler-84 f,Kepler-84,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,44.552169,2.2,,2.83,25.3,0.34,0.03621,6031.0,1.169,1.06,0.212,3.98,0.02901
Kepler-221 c,Kepler-221,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.690586,2.93,9.3,1.94,119.836,0.04,0.1372,5243.0,0.821,0.854,-0.40429,1.78,1.8
Kepler-399 c,Kepler-399,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,26.67569,1.43,,4.94,15.69,0.18,0.04748,5502.0,0.68,0.902,-0.418,3.98,3.03003
Kepler-400 c,Kepler-400,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,17.340824,1.49,,4.7,76.86,0.17,0.01708,5886.0,1.145,1.08,0.152,3.63,2.38563
Kepler-362 c,Kepler-362,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,37.866281,1.45,,4.87,36.667,0.32,0.04202,5788.0,0.722,0.904,0.20872,12.88,0.35
Kepler-275 d,Kepler-275,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,35.676062,3.33,,1.65,50.7,0.73,0.04712,6165.0,1.383,1.189,0.44934,3.39,0.47
Kepler-160 c,Kepler-160,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.699429,3.76,,1.41,84.848,0.26,0.12929,5471.0,1.118,1.003,0.00432,6.03,1.2
Kepler-402 d,Kepler-402,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.921099,1.38,,5.19,214.277,0.11,0.01057,6090.0,1.264,1.072,0.2035,1.4,0.84
Kepler-182 b,Kepler-182,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.825792,2.58,,2.3,239.787,0.68,0.04333,6250.0,1.146,1.114,0.34366,5.25,0.48
Kepler-172 d,Kepler-172,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.627119,2.25,,2.74,75.29,0.05,0.03964,5526.0,1.085,1.081,-0.03187,2.69,0.97
Kepler-226 d,Kepler-226,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.109044,1.22,,5.99,103.645,0.06,0.02174,5571.0,0.802,0.904,-0.23921,4.17,1.43
Kepler-345 b,Kepler-345,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.415563,0.74,0.48,4.8,35.37,0.15,0.01669,4504.0,0.623,0.61,-0.49534,2.75,1.959659
Kepler-374 b,Kepler-374,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.897806,1.03,,5.43,2014.661,0.05,0.01324,5977.0,0.911,1.033,0.27435,8.51,0.45
Kepler-310 b,Kepler-310,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.930698,1.19,,5.9,45.97,0.21,0.01865,5797.0,0.876,0.854,-0.23934,1.9,1.46
Kepler-338 d,Kepler-338,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,44.431014,3.0,,1.89,53.556,0.79,0.02385,5923.0,1.735,1.105,0.5857,6.46,0.21
Kepler-230 b,Kepler-230,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,32.625555,4.26,,1.19,11.816,0.91,0.18048,5588.0,0.817,0.784,-0.36784,1.8,1.72
Kepler-151 c,Kepler-151,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,24.674612,2.09,,3.02,21.407,0.06,0.06708,5460.0,0.83,0.87,-0.33413,4.6,7.40274
Kepler-185 b,Kepler-185,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.6329,1.17,,5.87,475.507,0.34,0.02092,5208.0,0.806,0.763,-0.50448,11.9,2.02
Kepler-169 d,Kepler-169,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.348125,1.25,,5.91,55.53,0.04,0.02941,4997.0,0.763,0.825,-0.49611,0.79,1.98
Kepler-172 e,Kepler-172,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,35.118736,2.76,,2.1,23.431,0.6,0.05424,5526.0,1.085,1.081,-0.03187,2.69,0.97
Kepler-215 e,Kepler-215,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,68.16101,1.75,,3.8,7.444,0.28,0.02956,5739.0,1.027,0.788,-0.1172,1.62,1.12
Kepler-156 c,Kepler-156,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.906801,2.55,,2.33,28.642,0.64,0.09247,5094.0,0.807,0.864,-0.43985,3.39,1.68
Kepler-154 c,Kepler-154,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,62.303276,2.95,,1.93,12.071,0.7,0.08593,5690.0,1.001,0.933,0.03322,8.91,0.82
Kepler-220 d,Kepler-220,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,28.122397,0.98,,5.28,8.208,0.14,0.02075,4632.0,0.666,0.729,-0.67594,6.0,2.22
Kepler-371 c,Kepler-371,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,67.968015,1.78,,3.72,17.063,0.1,0.03218,5666.0,0.992,0.876,0.24392,12.88,0.45
Kepler-372 d,Kepler-372,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,30.092568,1.69,,3.98,53.471,0.3,0.02426,6509.0,1.137,1.202,0.32073,2.349,0.54
Kepler-379 b,Kepler-379,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,20.09838,1.66,,4.07,90.346,0.0,0.01578,6054.0,1.306,1.125,0.27953,2.24,0.55
Kepler-392 c,Kepler-392,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.423118,1.1,,5.66,185.098,0.08,0.00825,5938.0,1.129,0.874,0.19453,2.97,0.59
Kepler-134 c,Kepler-134,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.105785,1.26,,5.85,128.086,0.14,0.01116,5983.0,1.176,0.956,0.06051,3.55,1.05
Kepler-183 c,Kepler-183,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.637071,2.27,35.7,16.8,108.717,0.01,0.06043,5888.0,0.958,0.99,0.026,5.62,0.92
Kepler-150 b,Kepler-150,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.428054,1.25,,5.91,367.262,0.08,0.02064,5560.0,0.939,0.956,-0.16141,1.74,1.39
Kepler-158 b,Kepler-158,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.709184,2.12,,2.96,13.634,0.86,0.08398,4623.0,0.624,0.655,-0.75667,13.9,2.57
Kepler-212 c,Kepler-212,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,31.805174,2.74,,2.12,54.662,0.15,0.03606,5852.0,1.455,1.166,0.38347,5.13,0.39
Kepler-120 b,Kepler-120,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.312501,2.15,8.5,4.7,42.692,0.79,0.1286,4096.0,0.534,0.654,-0.67701,3.63,2.77559
Kepler-202 b,Kepler-202,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.069427,1.63,,4.17,108.504,0.64,0.05491,4668.0,0.667,0.683,-0.63817,3.24,2.22
Kepler-395 b,Kepler-395,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.054346,1.03,,5.43,17.8,0.09,0.0423,4262.0,0.556,0.622827,-1.194,1.6,3.283175
Kepler-170 b,Kepler-170,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.930592,3.2,82.6,13.9,136.522,0.76,0.08261,5679.0,1.035,1.066,-0.05453,1.58,1.11
Kepler-187 c,Kepler-187,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.640263,2.67,,2.2,324.134,0.09,0.04553,6105.0,1.287,1.081,0.49267,6.46,0.31
Kepler-175 b,Kepler-175,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.903515,2.56,,2.32,129.639,0.09,0.0633,6064.0,1.01,0.969,0.19402,3.39,0.62
Kepler-172 b,Kepler-172,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.940309,2.35,,2.59,639.476,0.14,0.04724,5526.0,1.085,1.081,-0.03187,2.69,0.97
